"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-20.local",,,,"User:","pg27752"
"Cmdline:","dstat -cdmrn --integer --output OMP_dstat.txt",,,,"Date:","24 Mar 2015 15:21:27 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"io/total",,"net/total",
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,1100980224.0,140111872.0,75358208.0,66342084608.0,0.0,0.0,0.0,0.0
3.160,0.031,96.809,0.0,0.0,0.0,0.0,0.0,1100972032.0,140111872.0,75366400.0,66342084608.0,0.0,0.0,332.0,3688.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100972032.0,140111872.0,75366400.0,66342084608.0,0.0,0.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1100963840.0,140111872.0,75374592.0,66342084608.0,0.0,0.0,242.0,252.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,1100963840.0,140111872.0,75374592.0,66342084608.0,0.0,0.0,0.0,0.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,1100963840.0,140111872.0,75374592.0,66342084608.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100963840.0,140111872.0,75374592.0,66342084608.0,0.0,0.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1100947456.0,140111872.0,75382784.0,66342092800.0,0.0,0.0,683.0,641.0
3.159,0.063,96.747,0.0,0.0,0.031,0.0,0.0,1101074432.0,140111872.0,75382784.0,66341965824.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1101070336.0,140111872.0,75386880.0,66341965824.0,0.0,0.0,0.0,0.0
2.565,0.219,96.872,0.344,0.0,0.0,0.0,0.0,1112383488.0,140111872.0,75530240.0,66330509312.0,0.0,0.0,0.0,0.0
2.911,0.250,96.839,0.0,0.0,0.0,0.0,0.0,1457070080.0,140111872.0,75538432.0,65985814528.0,0.0,0.0,149750.0,108332.0
3.036,0.156,96.808,0.0,0.0,0.0,0.0,0.0,1566883840.0,140111872.0,75538432.0,65876000768.0,0.0,0.0,0.0,0.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,1566748672.0,140111872.0,75546624.0,65876127744.0,0.0,0.0,0.0,0.0
3.132,0.031,96.837,0.0,0.0,0.0,0.0,4096.0,1566756864.0,140111872.0,75546624.0,65876119552.0,0.0,1.0,0.0,0.0
3.131,0.094,96.775,0.0,0.0,0.0,0.0,0.0,1566744576.0,140111872.0,75550720.0,65876127744.0,0.0,0.0,4682.0,4592.0
3.158,0.063,96.779,0.0,0.0,0.0,0.0,0.0,1566736384.0,140111872.0,75550720.0,65876135936.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1566732288.0,140111872.0,75554816.0,65876135936.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1566732288.0,140111872.0,75554816.0,65876135936.0,0.0,0.0,0.0,0.0
3.161,0.063,96.776,0.0,0.0,0.0,0.0,0.0,1566597120.0,140111872.0,75563008.0,65876262912.0,0.0,0.0,0.0,3770.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1566597120.0,140111872.0,75563008.0,65876262912.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1566588928.0,140111872.0,75571200.0,65876262912.0,0.0,0.0,1442.0,1134.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1566715904.0,140111872.0,75571200.0,65876135936.0,0.0,0.0,0.0,0.0
3.161,0.031,96.808,0.0,0.0,0.0,0.0,0.0,1566711808.0,140111872.0,75575296.0,65876135936.0,0.0,0.0,683.0,572.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1566711808.0,140111872.0,75575296.0,65876135936.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1566707712.0,140111872.0,75579392.0,65876135936.0,0.0,0.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1566707712.0,140111872.0,75579392.0,65876135936.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1566564352.0,140111872.0,75587584.0,65876271104.0,0.0,0.0,0.0,0.0
3.158,0.063,96.748,0.0,0.0,0.031,0.0,0.0,1566564352.0,140111872.0,75587584.0,65876271104.0,0.0,0.0,0.0,0.0
3.131,0.063,96.212,0.595,0.0,0.0,0.0,24576.0,1566556160.0,140111872.0,75595776.0,65876271104.0,0.0,6.0,277.0,225.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1566691328.0,140111872.0,75595776.0,65876135936.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1566687232.0,140111872.0,75599872.0,65876135936.0,0.0,0.0,272.0,7032.0
3.161,0.031,96.808,0.0,0.0,0.0,0.0,0.0,1566687232.0,140111872.0,75599872.0,65876135936.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1566679040.0,140111872.0,75608064.0,65876135936.0,0.0,0.0,1075.0,1022.0
3.128,0.063,96.778,0.0,0.0,0.031,0.0,0.0,1566687232.0,140111872.0,75608064.0,65876127744.0,0.0,0.0,0.0,0.0
3.132,0.031,96.837,0.0,0.0,0.0,0.0,0.0,1566670848.0,140111872.0,75608064.0,65876144128.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1566670848.0,140111872.0,75608064.0,65876144128.0,0.0,0.0,0.0,0.0
3.161,0.031,96.808,0.0,0.0,0.0,0.0,0.0,1566662656.0,140111872.0,75616256.0,65876144128.0,0.0,0.0,68.0,662.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1566662656.0,140111872.0,75616256.0,65876144128.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1566646272.0,140111872.0,75624448.0,65876152320.0,0.0,0.0,120.0,0.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,1566781440.0,140111872.0,75624448.0,65876017152.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1566900224.0,140111872.0,75632640.0,65875890176.0,0.0,0.0,982.0,96668.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,1566900224.0,140111872.0,75632640.0,65875890176.0,0.0,0.0,0.0,0.0
3.130,0.063,96.182,0.626,0.0,0.0,0.0,12288.0,1566896128.0,140111872.0,75636736.0,65875890176.0,0.0,3.0,234.0,244.0
3.159,0.063,96.747,0.0,0.0,0.031,0.0,0.0,1566896128.0,140111872.0,75636736.0,65875890176.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1566892032.0,140111872.0,75640832.0,65875890176.0,0.0,0.0,182.0,252.0
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,1566892032.0,140111872.0,75640832.0,65875890176.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1566752768.0,140111872.0,75644928.0,65876025344.0,0.0,0.0,0.0,0.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,1566748672.0,140111872.0,75649024.0,65876025344.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1566736384.0,140111872.0,75661312.0,65876025344.0,0.0,0.0,60.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1566736384.0,140111872.0,75661312.0,65876025344.0,0.0,0.0,0.0,0.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,1566744576.0,140111872.0,75661312.0,65876017152.0,0.0,0.0,1599.0,31325.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1566744576.0,140111872.0,75661312.0,65876017152.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1566744576.0,140111872.0,75661312.0,65876017152.0,0.0,0.0,949.0,709.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1566752768.0,140111872.0,75661312.0,65876008960.0,0.0,0.0,0.0,0.0
3.160,0.031,96.809,0.0,0.0,0.0,0.0,0.0,1566736384.0,140111872.0,75661312.0,65876025344.0,0.0,0.0,399.0,253.0
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,1566732288.0,140111872.0,75661312.0,65876029440.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1566732288.0,140111872.0,75661312.0,65876029440.0,0.0,0.0,600.0,415.0
3.130,0.031,96.808,0.0,0.0,0.031,0.0,0.0,1566732288.0,140111872.0,75661312.0,65876029440.0,0.0,0.0,0.0,0.0


"Host:","compute-641-18.local",,,,"User:","pg27752"
"Cmdline:","dstat -cdmrn --integer --output OMP_dstat.txt",,,,"Date:","27 Mar 2015 19:33:40 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"io/total",,"net/total",
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","read","writ","recv","send"
27.098,2.031,70.747,0.108,0.000,0.017,15565.573,312498.029,904519680.0,216838144.0,201687040.0,66335490048.0,0.244,2.952,0.0,0.0
0.0,0.094,99.281,0.594,0.0,0.031,0.0,16384.0,904658944.0,216838144.0,201691136.0,66335346688.0,0.0,4.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,904658944.0,216838144.0,201691136.0,66335346688.0,0.0,0.0,7177.0,8470.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904658944.0,216838144.0,201691136.0,66335346688.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904667136.0,216838144.0,201691136.0,66335338496.0,0.0,0.0,865.0,4594.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905060352.0,216838144.0,201691136.0,66334945280.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904929280.0,216838144.0,201691136.0,66335076352.0,0.0,0.0,60.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,904925184.0,216838144.0,201691136.0,66335080448.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904916992.0,216838144.0,201691136.0,66335088640.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904916992.0,216838144.0,201691136.0,66335088640.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904859648.0,216838144.0,201691136.0,66335145984.0,0.0,0.0,182.0,252.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904859648.0,216838144.0,201691136.0,66335145984.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904732672.0,216838144.0,201691136.0,66335272960.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904732672.0,216838144.0,201691136.0,66335272960.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904732672.0,216838144.0,201691136.0,66335272960.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904732672.0,216838144.0,201691136.0,66335272960.0,0.0,0.0,0.0,0.0
0.0,0.063,99.343,0.595,0.0,0.0,0.0,12288.0,904732672.0,216838144.0,201691136.0,66335272960.0,0.0,3.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904732672.0,216838144.0,201691136.0,66335272960.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,904732672.0,216838144.0,201691136.0,66335272960.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904732672.0,216838144.0,201691136.0,66335272960.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904732672.0,216838144.0,201691136.0,66335272960.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904732672.0,216838144.0,201691136.0,66335272960.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904732672.0,216838144.0,201691136.0,66335272960.0,0.0,0.0,182.0,252.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904732672.0,216838144.0,201691136.0,66335272960.0,0.0,0.0,0.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,0.0,0.0,904732672.0,216838144.0,201691136.0,66335272960.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904728576.0,216838144.0,201695232.0,66335272960.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904728576.0,216838144.0,201695232.0,66335272960.0,0.0,0.0,180.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904728576.0,216838144.0,201695232.0,66335272960.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904728576.0,216838144.0,201695232.0,66335272960.0,0.0,0.0,180.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,4096.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,1.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,120.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,904851456.0,216838144.0,201695232.0,66335150080.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904851456.0,216838144.0,201695232.0,66335150080.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904859648.0,216838144.0,201695232.0,66335141888.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,28672.0,904859648.0,216838144.0,201695232.0,66335141888.0,0.0,7.0,332.0,4220.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,904859648.0,216838144.0,201695232.0,66335141888.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904986624.0,216838144.0,201695232.0,66335014912.0,0.0,0.0,0.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,0.0,0.0,904986624.0,216838144.0,201695232.0,66335014912.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904986624.0,216838144.0,201695232.0,66335014912.0,0.0,0.0,302.0,252.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904986624.0,216838144.0,201695232.0,66335014912.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904986624.0,216838144.0,201695232.0,66335014912.0,0.0,0.0,120.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,904986624.0,216838144.0,201695232.0,66335014912.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904986624.0,216838144.0,201695232.0,66335014912.0,0.0,0.0,188.0,542.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,904986624.0,216838144.0,201695232.0,66335014912.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,302.0,252.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,180.0,84.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,174.0,252.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,743.0,572.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,0.0,0.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,60.0,0.0
0.031,0.125,99.844,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,0.0,0.0
0.0,0.094,99.875,0.0,0.0,0.031,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,120.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,182.0,252.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,60.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904978432.0,216838144.0,201695232.0,66335023104.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,904974336.0,216838144.0,201699328.0,66335023104.0,0.0,0.0,0.0,0.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,904974336.0,216838144.0,201699328.0,66335023104.0,0.0,0.0,60.0,12524.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904982528.0,216838144.0,201699328.0,66335014912.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904982528.0,216838144.0,201699328.0,66335014912.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904982528.0,216838144.0,201699328.0,66335014912.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904990720.0,216838144.0,201699328.0,66335006720.0,0.0,0.0,538.0,5372.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,16384.0,904990720.0,216838144.0,201699328.0,66335006720.0,0.0,4.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,904990720.0,216838144.0,201699328.0,66335006720.0,0.0,0.0,182.0,252.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904990720.0,216838144.0,201699328.0,66335006720.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904990720.0,216838144.0,201699328.0,66335006720.0,0.0,0.0,182.0,252.0
0.0,0.031,99.969,0.0,0.0,0.0,0.0,0.0,904990720.0,216838144.0,201699328.0,66335006720.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904990720.0,216838144.0,201699328.0,66335006720.0,0.0,0.0,772.0,1920.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904990720.0,216838144.0,201699328.0,66335006720.0,0.0,0.0,0.0,0.0
0.0,0.094,99.250,0.625,0.0,0.031,0.0,12288.0,904990720.0,216838144.0,201699328.0,66335006720.0,0.0,3.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,904990720.0,216838144.0,201699328.0,66335006720.0,0.0,0.0,0.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,0.0,0.0,904990720.0,216838144.0,201699328.0,66335006720.0,0.0,0.0,514.0,2254.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904990720.0,216838144.0,201699328.0,66335006720.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904933376.0,216838144.0,201699328.0,66335064064.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,904933376.0,216838144.0,201699328.0,66335064064.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904933376.0,216838144.0,201699328.0,66335064064.0,0.0,0.0,242.0,252.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904949760.0,216838144.0,201699328.0,66335047680.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,904814592.0,216838144.0,201699328.0,66335182848.0,0.0,0.0,0.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,0.0,0.0,904814592.0,216838144.0,201699328.0,66335182848.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904814592.0,216838144.0,201699328.0,66335182848.0,0.0,0.0,68.0,542.0
0.031,0.125,99.844,0.0,0.0,0.0,0.0,0.0,904814592.0,216838144.0,201699328.0,66335182848.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,904814592.0,216838144.0,201699328.0,66335182848.0,0.0,0.0,242.0,252.0
0.0,0.031,99.969,0.0,0.0,0.0,0.0,0.0,904814592.0,216838144.0,201699328.0,66335182848.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904814592.0,216838144.0,201699328.0,66335182848.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904806400.0,216838144.0,201699328.0,66335191040.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904814592.0,216838144.0,201699328.0,66335182848.0,0.0,0.0,60.0,42.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904822784.0,216838144.0,201699328.0,66335174656.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,904822784.0,216838144.0,201699328.0,66335174656.0,0.0,0.0,683.0,572.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904822784.0,216838144.0,201699328.0,66335174656.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904822784.0,216838144.0,201699328.0,66335174656.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904818688.0,216838144.0,201699328.0,66335178752.0,0.0,0.0,0.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,0.0,0.0,904818688.0,216838144.0,201699328.0,66335178752.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904818688.0,216838144.0,201699328.0,66335178752.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904818688.0,216838144.0,201699328.0,66335178752.0,0.0,0.0,182.0,252.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904945664.0,216838144.0,201699328.0,66335051776.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,904945664.0,216838144.0,201699328.0,66335051776.0,0.0,0.0,0.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,0.0,0.0,904941568.0,216838144.0,201703424.0,66335051776.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904941568.0,216838144.0,201703424.0,66335051776.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904941568.0,216838144.0,201703424.0,66335051776.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904941568.0,216838144.0,201703424.0,66335051776.0,0.0,0.0,60.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904941568.0,216838144.0,201703424.0,66335051776.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,904949760.0,216838144.0,201703424.0,66335043584.0,0.0,0.0,592.0,5720.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,4096.0,904949760.0,216838144.0,201703424.0,66335043584.0,0.0,1.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,904949760.0,216838144.0,201703424.0,66335043584.0,0.0,0.0,242.0,252.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904949760.0,216838144.0,201703424.0,66335043584.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,904949760.0,216838144.0,201703424.0,66335043584.0,0.0,0.0,182.0,252.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905076736.0,216838144.0,201703424.0,66334916608.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905076736.0,216838144.0,201703424.0,66334916608.0,0.0,0.0,0.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,0.0,0.0,905076736.0,216838144.0,201703424.0,66334916608.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905076736.0,216838144.0,201703424.0,66334916608.0,0.0,0.0,60.0,0.0
0.0,0.063,99.906,0.0,0.0,0.031,0.0,0.0,905203712.0,216838144.0,201703424.0,66334789632.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905211904.0,216838144.0,201703424.0,66334781440.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905211904.0,216838144.0,201703424.0,66334781440.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905195520.0,216838144.0,201703424.0,66334797824.0,0.0,0.0,182.0,252.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905195520.0,216838144.0,201703424.0,66334797824.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905195520.0,216838144.0,201703424.0,66334797824.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905195520.0,216838144.0,201703424.0,66334797824.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905203712.0,216838144.0,201703424.0,66334789632.0,0.0,0.0,60.0,3770.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905211904.0,216838144.0,201703424.0,66334781440.0,0.0,0.0,0.0,0.0
