"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-18.local",,,,"User:","pg27752"
"Cmdline:","dstat -cdmrn --integer --output OMP_dstat.txt",,,,"Date:","27 Mar 2015 18:45:40 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"io/total",,"net/total",
0.031,0.063,99.374,0.532,0.0,0.0,0.0,12288.0,905453568.0,216834048.0,216436736.0,66319810560.0,0.0,3.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905576448.0,216834048.0,216440832.0,66319683584.0,0.0,0.0,602.0,97544.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905572352.0,216834048.0,216444928.0,66319683584.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905564160.0,216834048.0,216444928.0,66319691776.0,0.0,0.0,60.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905560064.0,216834048.0,216449024.0,66319691776.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905555968.0,216834048.0,216453120.0,66319691776.0,0.0,0.0,182.0,252.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905551872.0,216834048.0,216457216.0,66319691776.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905551872.0,216834048.0,216457216.0,66319691776.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905547776.0,216834048.0,216461312.0,66319691776.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905543680.0,216834048.0,216465408.0,66319691776.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905547776.0,216834048.0,216469504.0,66319683584.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905547776.0,216834048.0,216469504.0,66319683584.0,0.0,0.0,182.0,252.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905539584.0,216834048.0,216477696.0,66319683584.0,0.0,0.0,0.0,0.0
0.031,0.125,99.844,0.0,0.0,0.0,0.0,0.0,905535488.0,216834048.0,216481792.0,66319683584.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905523200.0,216834048.0,216485888.0,66319691776.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905515008.0,216834048.0,216485888.0,66319699968.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905510912.0,216834048.0,216489984.0,66319699968.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905506816.0,216834048.0,216494080.0,66319699968.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905502720.0,216834048.0,216498176.0,66319699968.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905502720.0,216834048.0,216498176.0,66319699968.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905515008.0,216834048.0,216502272.0,66319683584.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905510912.0,216834048.0,216506368.0,66319683584.0,0.0,0.0,530.0,5666.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905510912.0,216834048.0,216506368.0,66319683584.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905498624.0,216834048.0,216510464.0,66319691776.0,0.0,0.0,242.0,252.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905494528.0,216834048.0,216514560.0,66319691776.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905490432.0,216834048.0,216518656.0,66319691776.0,0.0,0.0,180.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905490432.0,216834048.0,216518656.0,66319691776.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905486336.0,216834048.0,216522752.0,66319691776.0,0.0,0.0,180.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905482240.0,216834048.0,216526848.0,66319691776.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905478144.0,216834048.0,216530944.0,66319691776.0,0.0,0.0,248.0,542.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905609216.0,216834048.0,216535040.0,66319556608.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,4096.0,905609216.0,216834048.0,216535040.0,66319556608.0,0.0,1.0,1162.0,98694.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905605120.0,216834048.0,216539136.0,66319556608.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905601024.0,216834048.0,216543232.0,66319556608.0,0.0,0.0,174.0,252.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905592832.0,216834048.0,216543232.0,66319564800.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905334784.0,216834048.0,216547328.0,66319818752.0,0.0,0.0,1050.0,20632.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905334784.0,216834048.0,216547328.0,66319818752.0,0.0,0.0,0.0,0.0
